"Date" "x" "y" "Species" "Type" "dist_obs"
"2015-09-19" 659.540418162324 4686.03658475254 "Stenella coeruleoalba" "Social" NA
"2015-09-29" 706.92308774619 4683.21696388714 "Tursiops truncatus" "Social" NA
"2015-09-30" 817.543060170394 4590.30420667936 "Tursiops truncatus" "Social" NA
"2015-10-04" 877.650939986813 4522.34514459578 "Stenella coeruleoalba" "Social" NA
"2015-10-26" 827.814095661178 4580.81792248932 "Tursiops truncatus" "Social" NA
"2015-11-03" 908.590193534152 4560.07568321289 "Tursiops truncatus" "Social" NA
"2015-11-09" 886.693932577069 4548.82015395078 "Tursiops truncatus" "Social" NA
"2015-11-13" 778.709736199026 4614.50960233706 "Tursiops truncatus" "Social" NA
"2015-12-10" 729.903059129726 4662.92363319947 "Tursiops truncatus" "Social" NA
"2015-12-10" 731.102296406202 4661.68778355761 "Tursiops truncatus" "Social" NA
"2015-12-19" 726.32035407056 4665.88981027043 "Tursiops truncatus" "Social" NA
"2015-12-22" 732.803668029651 4659.36562818015 "Tursiops truncatus" "Social" NA
"2016-01-23" 875.159437187199 4524.85030900819 "Tursiops truncatus" "Social" NA
"2016-02-22" 659.589569769957 4689.48022242225 "Tursiops truncatus" "Social" NA
"2016-02-26" 897.952803930042 4565.90229809509 "Tursiops truncatus" "Social" NA
"2016-03-15" 731.72489540808 4660.6542789668 "Tursiops truncatus" "Social" NA
"2016-03-20" 677.713899299122 4673.80773535021 "Tursiops truncatus" "Social" NA
"2016-03-26" 756.287776083526 4646.13945332239 "Tursiops truncatus" "Social" NA
"2016-04-03" 902.633177234827 4558.85404170112 "Tursiops truncatus" "Social" NA
"2016-04-06" 834.006171487024 4538.63678503742 "Tursiops truncatus" "Social" NA
"2016-04-07" 833.897076919987 4535.76186715073 "Tursiops truncatus" "Social" NA
"2016-04-16" 767.261183612468 4629.52041466397 "Tursiops truncatus" "Social" NA
"2016-04-24" 801.474435249385 4590.49749549024 "Tursiops truncatus" "Social" NA
"2016-05-03" 773.556183934199 4622.67364058126 "Tursiops truncatus" "Social" NA
"2016-05-04" 774.523465797858 4623.71309613005 "Tursiops truncatus" "Social" NA
"2016-05-07" 765.690761408658 4628.10087745673 "Tursiops truncatus" "Social" NA
"2016-05-08" 782.361332344275 4618.90828317924 "Tursiops truncatus" "Social" NA
"2016-05-11" 654.474816266973 4692.45678912958 "Tursiops truncatus" "Social" NA
"2016-05-21" 772.662940750708 4616.81458467124 "Tursiops truncatus" "Social" NA
"2016-05-23" 845.288569935285 4567.29492153759 "Tursiops truncatus" "Social" NA
"2016-05-27" 777.524476921672 4622.43007818382 "Tursiops truncatus" "Social" NA
"2016-06-03" 830.725248534969 4549.78653364387 "Stenella coeruleoalba" "Social" NA
"2016-06-08" 735.752055705772 4654.72046868739 "Tursiops truncatus" "Social" NA
"2016-06-11" 861.245750953162 4536.62090570491 "Stenella coeruleoalba" "Social" NA
"2016-06-12" 766.827510118526 4633.52993727906 "Tursiops truncatus" "Social" NA
"2016-06-18" 843.557586134969 4529.51932957817 "Stenella coeruleoalba" "Social" NA
"2016-06-18" 865.85150149241 4527.22212811623 "Stenella coeruleoalba" "Social" NA
"2016-06-22" 767.503081239366 4629.57518762708 "Tursiops truncatus" "Social" NA
"2016-06-22" 766.685134208851 4617.63901626662 "Tursiops truncatus" "Social" NA
"2016-07-01" 672.879903785824 4690.31785750411 "Tursiops truncatus" "Social" NA
"2016-07-04" 828.174886664118 4540.73889760011 "Stenella coeruleoalba" "Social" NA
"2016-07-04" 767.391317897716 4621.3178639053 "Tursiops truncatus" "Social" NA
"2016-07-07" 837.96521666343 4533.94608160416 "Tursiops truncatus" "Social" NA
"2016-07-11" 895.590173298144 4560.31442993097 "Tursiops truncatus" "Social" NA
"2016-07-12" 671.587225728559 4697.74400746101 "Tursiops truncatus" "Social" NA
"2016-07-12" 865.025300403553 4526.14188396461 "Stenella coeruleoalba" "Social" NA
"2016-07-12" 769.435257052456 4624.12664348124 "Tursiops truncatus" "Social" NA
"2016-07-20" 905.462693033942 4559.23453815385 "Tursiops truncatus" "Social" NA
"2016-07-20" 793.282321470513 4606.64678693579 "Tursiops truncatus" "Social" NA
"2016-07-20" 771.858243053753 4617.90563626869 "Tursiops truncatus" "Social" NA
"2016-07-21" 888.275680143482 4555.14927919867 "Tursiops truncatus" "Social" NA
"2016-07-21" 874.722047801402 4527.40125144709 "Tursiops truncatus" "Social" NA
"2016-07-23" 778.613333858188 4609.26256859195 "Tursiops truncatus" "Social" NA
"2016-07-25" 694.415224784468 4694.65118671407 "Tursiops truncatus" "Social" NA
"2016-07-30" 774.272972939634 4619.33952729841 "Tursiops truncatus" "Social" NA
"2016-08-01" 778.50674302396 4611.26424219103 "Tursiops truncatus" "Social" NA
"2016-08-04" 839.509379960657 4569.8761088028 "Tursiops truncatus" "Social" NA
"2016-08-05" 675.447111659216 4691.24375197897 "Tursiops truncatus" "Social" NA
"2016-08-09" 662.982381665164 4699.31841655864 "Stenella coeruleoalba" "Social" NA
"2016-08-12" 755.012504496073 4648.4127558277 "Tursiops truncatus" "Social" NA
"2016-08-14" 670.912267172742 4712.52350068904 "Tursiops truncatus" "Social" NA
"2016-08-16" 767.445002142721 4615.44183901749 "Tursiops truncatus" "Social" NA
"2016-08-18" 673.164344311796 4713.36843959342 "Tursiops truncatus" "Social" NA
"2016-08-19" 906.255997478742 4547.96089365004 "Tursiops truncatus" "Social" NA
"2016-08-21" 669.828417353639 4714.31826141858 "Tursiops truncatus" "Social" NA
"2016-08-21" 653.841314430481 4693.55316970619 "Tursiops truncatus" "Social" NA
"2016-08-21" 826.460688081678 4534.25129473931 "Stenella coeruleoalba" "Social" NA
"2016-08-26" 814.844986813991 4590.91745542842 "Tursiops truncatus" "Social" NA
"2016-08-26" 740.550621768396 4654.87425552269 "Tursiops truncatus" "Social" NA
"2016-08-28" 896.418510772944 4557.9889070844 "Tursiops truncatus" "Social" NA
"2016-08-29" 684.358268070499 4682.93873924638 "Tursiops truncatus" "Social" NA
"2016-08-30" 836.394103269086 4536.26754379388 "Stenella coeruleoalba" "Social" NA
"2016-08-31" 763.267730412282 4638.78262991932 "Tursiops truncatus" "Social" NA
"2016-09-02" 828.169408853757 4537.81698614847 "Stenella coeruleoalba" "Social" NA
"2016-09-03" 890.298181694898 4560.48886929185 "Tursiops truncatus" "Social" NA
"2016-09-03" 685.791206262428 4688.73196401291 "Tursiops truncatus" "Social" NA
"2016-09-06" 671.554912705643 4700.35308411687 "Tursiops truncatus" "Social" NA
"2016-09-12" 674.429367834178 4704.88893915115 "Tursiops truncatus" "Social" NA
"2016-09-13" 835.995237219844 4546.30369792833 "Tursiops truncatus" "Social" NA
"2016-09-14" 767.020861889508 4619.92877117041 "Tursiops truncatus" "Social" NA
"2016-09-14" 771.741144266649 4623.04097072379 "Tursiops truncatus" "Social" NA
"2016-09-14" 657.549828834324 4694.05911652579 "Tursiops truncatus" "Social" NA
"2016-09-14" 761.793076492835 4636.61586846001 "Tursiops truncatus" "Social" NA
"2016-09-19" 772.389668616942 4624.71918969613 "Tursiops truncatus" "Social" NA
"2016-09-24" 726.955934258036 4667.77305861136 "Tursiops truncatus" "Social" NA
"2016-09-25" 801.648351290526 4596.00212348531 "Tursiops truncatus" "Social" NA
"2016-09-26" 857.774190042021 4579.70138062373 "Tursiops truncatus" "Social" NA
"2016-09-28" 769.113449465687 4623.66292984899 "Tursiops truncatus" "Social" NA
"2016-09-29" 717.039430881239 4679.89153492214 "Tursiops truncatus" "Social" NA
"2016-10-17" 754.946350544259 4648.01411686356 "Tursiops truncatus" "Social" NA
"2016-10-18" 765.791489330971 4624.46415014321 "Tursiops truncatus" "Social" NA
"2016-10-26" 727.7104078885 4657.16285453263 "Stenella coeruleoalba" "Social" NA
"2016-11-02" 884.483069792557 4571.69600054461 "Tursiops truncatus" "Social" NA
"2016-12-24" 725.421152524858 4665.60321300979 "Tursiops truncatus" "Social" NA
"2017-01-15" 729.324949441062 4659.97638108332 "Tursiops truncatus" "Social" NA
"2017-01-19" 884.629913456924 4574.88310356344 "Tursiops truncatus" "Social" NA
"2017-02-23" 794.345979129743 4603.32140436006 "Tursiops truncatus" "Social" NA
"2017-02-23" 753.967587957296 4645.87760512138 "Tursiops truncatus" "Social" NA
"2017-03-19" 827.248395467182 4588.73111593782 "Tursiops truncatus" "Social" NA
"2017-03-26" 869.414163981129 4529.95560704528 "Stenella coeruleoalba" "Social" NA
"2017-04-01" 880.575565984092 4562.23393800168 "Tursiops truncatus" "Social" NA
"2017-04-08" 778.793874199913 4611.36960180528 "Tursiops truncatus" "Social" NA
"2017-04-14" 769.8420017291 4624.40484476167 "Tursiops truncatus" "Social" NA
"2017-04-16" 656.103329536402 4694.83152255527 "Tursiops truncatus" "Social" NA
"2017-04-26" 828.979730748987 4542.31008459247 "Stenella coeruleoalba" "Social" NA
"2017-05-04" 872.454664356312 4525.1528253563 "Tursiops truncatus" "Social" NA
"2017-05-12" 755.060780358986 4648.37186811782 "Tursiops truncatus" "Social" NA
"2017-05-25" 763.084099919583 4624.41952771794 "Tursiops truncatus" "Social" NA
"2017-05-30" 826.596777172831 4533.76344892002 "Stenella coeruleoalba" "Social" NA
"2017-06-05" 766.931764359119 4630.46440960506 "Tursiops truncatus" "Social" NA
"2017-06-09" 820.237798680382 4535.82786424996 "Stenella coeruleoalba" "Social" NA
"2017-06-10" 754.890875418029 4644.25119962288 "Tursiops truncatus" "Social" NA
"2017-06-12" 729.629312950624 4621.04936884602 "Stenella coeruleoalba" "Social" NA
"2017-06-16" 770.367117030487 4623.96874316487 "Tursiops truncatus" "Social" NA
"2017-06-18" 919.14051432995 4547.37642949924 "Tursiops truncatus" "Social" NA
"2017-06-23" 772.775638192595 4622.46746360735 "Tursiops truncatus" "Social" NA
"2017-06-24" 765.686668638999 4627.3090613997 "Tursiops truncatus" "Social" NA
"2017-06-24" 807.308677827424 4594.153447302 "Tursiops truncatus" "Social" NA
"2017-06-24" 838.273024680522 4551.78593168107 "Stenella coeruleoalba" "Social" NA
"2017-07-04" 772.000773194286 4624.9904332197 "Tursiops truncatus" "Social" NA
"2017-07-14" 853.120747524622 4570.96214238198 "Stenella coeruleoalba" "Social" NA
"2017-07-14" 851.289880600247 4526.52139643292 "Stenella coeruleoalba" "Social" NA
"2017-07-16" 834.036764606114 4553.7255126594 "Stenella coeruleoalba" "Social" NA
"2017-07-18" 872.861111181208 4575.65479004836 "Tursiops truncatus" "Social" NA
"2017-07-21" 672.717977165251 4682.81583017199 "Tursiops truncatus" "Social" NA
"2017-07-23" 674.344197104931 4679.21163363206 "Tursiops truncatus" "Social" NA
"2017-07-24" 836.335905403116 4548.6481817824 "Stenella coeruleoalba" "Social" NA
"2017-07-30" 754.930061360789 4645.21036160031 "Tursiops truncatus" "Social" NA
"2017-07-30" 767.48712128723 4621.57905207855 "Tursiops truncatus" "Social" NA
"2017-08-05" 895.310556698326 4568.2345130163 "Tursiops truncatus" "Social" NA
"2017-08-05" 663.667395923098 4696.10563284405 "Tursiops truncatus" "Social" NA
"2017-08-06" 822.765109420982 4553.7054680335 "Stenella coeruleoalba" "Social" NA
"2017-08-07" 850.722191450275 4531.70578235561 "Stenella coeruleoalba" "Social" NA
"2017-08-11" 838.916568912844 4570.25346102362 "Tursiops truncatus" "Social" NA
"2017-08-14" 728.473593033971 4662.50209779019 "Tursiops truncatus" "Social" NA
"2017-08-15" 873.67271642718 4522.76305900432 "Stenella coeruleoalba" "Social" NA
"2017-08-16" 753.094606755529 4648.41298634665 "Tursiops truncatus" "Social" NA
"2017-08-16" 858.603230500369 4562.69637764823 "Tursiops truncatus" "Social" NA
"2017-08-16" 768.63535321732 4620.86218098143 "Tursiops truncatus" "Social" NA
"2017-08-17" 676.674280140901 4713.33575379764 "Tursiops truncatus" "Social" NA
"2017-08-19" 873.711971519905 4528.77672394542 "Stenella coeruleoalba" "Social" NA
"2017-08-19" 827.358415097573 4547.34104314302 "Tursiops truncatus" "Social" NA
"2017-08-20" 765.462701359797 4625.46104805557 "Tursiops truncatus" "Social" NA
"2017-08-24" 822.057919798886 4539.04943489277 "Stenella coeruleoalba" "Social" NA
"2017-08-24" 669.153653244104 4681.74729494141 "Tursiops truncatus" "Social" NA
"2017-08-24" 827.795221167501 4549.45147001169 "Stenella coeruleoalba" "Social" NA
"2017-08-24" 791.114137981708 4607.18499022653 "Tursiops truncatus" "Social" NA
"2017-08-25" 765.748785284452 4631.89087227128 "Tursiops truncatus" "Social" NA
"2017-08-25" 792.599655889763 4604.54394965684 "Tursiops truncatus" "Social" NA
"2017-08-27" 903.024532970247 4554.04945454248 "Tursiops truncatus" "Social" NA
"2017-08-29" 773.495006285643 4621.61515009091 "Tursiops truncatus" "Social" NA
"2017-09-22" 765.108347114748 4630.23337440862 "Tursiops truncatus" "Social" NA
"2017-09-23" 753.871381863249 4646.68490123525 "Tursiops truncatus" "Social" NA
"2017-09-25" 755.033407706203 4648.26093163525 "Tursiops truncatus" "Social" NA
"2017-09-26" 728.621941842473 4664.65568529617 "Tursiops truncatus" "Social" NA
"2017-10-05" 899.776162610939 4560.33069294512 "Tursiops truncatus" "Social" NA
"2017-10-12" 767.395926927116 4629.70121670959 "Tursiops truncatus" "Social" NA
"2017-10-12" 837.092825355098 4529.42125597991 "Stenella coeruleoalba" "Social" NA
"2017-10-12" 766.873030080452 4629.97602468873 "Tursiops truncatus" "Social" NA
"2017-10-13" 846.530170838184 4565.23293635508 "Stenella coeruleoalba" "Social" NA
"2017-10-15" 766.685126905848 4628.28341188495 "Tursiops truncatus" "Social" NA
"2017-10-15" 770.355491546646 4616.91068987575 "Tursiops truncatus" "Social" NA
"2017-10-17" 798.41910845615 4600.88586160353 "Tursiops truncatus" "Social" NA
"2017-10-17" 799.417434177381 4599.19721674634 "Tursiops truncatus" "Social" NA
"2017-10-17" 849.933136447392 4575.775080137 "Tursiops truncatus" "Social" NA
"2017-10-19" 829.65424058732 4538.988358019 "Tursiops truncatus" "Social" NA
"2017-10-21" 724.933057513578 4667.31952664411 "Tursiops truncatus" "Social" NA
"2017-11-04" 778.454655090824 4611.31597451935 "Tursiops truncatus" "Social" NA
"2017-11-18" 762.808365073032 4628.4189637794 "Tursiops truncatus" "Social" NA
"2017-11-20" 719.420978692434 4679.67464421956 "Tursiops truncatus" "Social" NA
"2017-11-29" 731.655986425356 4662.63010954593 "Tursiops truncatus" "Social" NA
"2017-12-20" 766.212451350173 4623.30574821764 "Tursiops truncatus" "Social" NA
"2017-12-27" 765.877130138935 4618.07385865147 "Tursiops truncatus" "Social" NA
"2018-06-05" 820.056375795423 4551.30799384128 "Stenella coeruleoalba" "Social" NA
"2018-08-13" 768.103627993905 4625.73379898498 "Tursiops truncatus" "Social" NA
"2018-04-08" 824.197021331041 4551.0413320324 "Tursiops truncatus" "Social" NA
"2018-04-28" 767.626815863004 4626.04497446991 "Tursiops truncatus" "Social" NA
"2018-04-24" 829.762141973485 4550.28439065149 "Stenella coeruleoalba" "Social" NA
"2018-06-03" 785.184368291214 4611.43477682586 "Tursiops truncatus" "Social" NA
"2018-05-12" 771.698304214104 4623.11051474749 "Tursiops truncatus" "Social" NA
"2018-07-27" 770.716362444251 4623.42047421332 "Tursiops truncatus" "Social" NA
"2018-05-21" 828.229349435616 4538.057004219 "Stenella coeruleoalba" "Social" NA
"2018-04-10" 829.143386868224 4535.87440997001 "Tursiops truncatus" "Social" NA
"2018-07-15" 712.717929066706 4688.50272175521 "Tursiops truncatus" "Social" NA
"2018-06-30" 738.661540502473 4652.52956974182 "Tursiops truncatus" "Social" NA
"2018-06-04" 815.310077608512 4589.41285970975 "Tursiops truncatus" "Social" NA
"2018-05-19" 880.451760886313 4571.35866747836 "Tursiops truncatus" "Social" NA
"2018-02-18" 889.46312855501 4574.27144330214 "Tursiops truncatus" "Social" NA
"2018-08-02" 876.352140467709 4574.45267343412 "Tursiops truncatus" "Social" NA
"2018-06-12" 878.688361738818 4548.53987706807 "Tursiops truncatus" "Social" NA
"2018-07-01" 884.881369021824 4573.909221187 "Tursiops truncatus" "Social" NA
"2018-04-21" 884.528625332997 4572.81360150719 "Tursiops truncatus" "Social" NA
"2018-07-19" 839.262243777064 4549.43492139849 "Stenella coeruleoalba" "Social" NA
"2018-06-24" 833.200659994917 4546.65894366233 "Stenella coeruleoalba" "Social" NA
"2018-06-03" 815.950988205334 4590.24373575621 "Tursiops truncatus" "Social" NA
"2018-06-04" 816.165224688558 4591.12293061033 "Tursiops truncatus" "Social" NA
"2018-08-01" 798.706891833209 4600.08144332859 "Tursiops truncatus" "Social" NA
"2018-08-05" 767.931680982118 4630.5457795898 "Tursiops truncatus" "Social" NA
"2018-08-05" 767.799117197087 4630.24200899292 "Tursiops truncatus" "Social" NA
"2018-08-08" 768.671531781801 4625.90557210292 "Tursiops truncatus" "Social" NA
"2018-04-27" 653.325980357389 4693.25557638573 "Tursiops truncatus" "Social" NA
"2018-08-16" 651.486566527794 4702.65042630245 "Stenella coeruleoalba" "Social" NA
"2019-07-04" 682.646953003893 4696.11215688027 "Tursiops truncatus" "Social" NA
"2019-04-04" 654.334993404345 4692.6524047128 "Stenella coeruleoalba" "Social" NA
"2018-08-22" 653.625152649418 4693.71696323763 "Tursiops truncatus" "Social" NA
"2018-09-07" 666.990423484254 4689.76414076171 "Tursiops truncatus" "Social" NA
"2018-07-15" 708.689010701228 4686.83813585679 "Tursiops truncatus" "Social" NA
"2018-05-01" 846.076879626 4533.07800384897 "Stenella coeruleoalba" "Social" NA
"2018-07-08" 712.3893931367 4687.99903914161 "Tursiops truncatus" "Social" NA
"2018-10-15" 733.828552376477 4655.82515000965 "Tursiops truncatus" "Social" NA
"2019-07-06" 744.61000562508 4655.69532067924 "Tursiops truncatus" "Social" NA
"2018-08-19" 825.660917076472 4537.2955904809 "Stenella coeruleoalba" "Social" NA
"2019-07-07" 733.407784365006 4655.317255306 "Tursiops truncatus" "Social" NA
"2018-08-15" 671.210843641876 4683.92074819666 "Tursiops truncatus" "Social" NA
"2018-09-16" 736.501774256897 4655.75951774027 "Tursiops truncatus" "Social" NA
"2019-04-01" 753.4425090901 4648.28452657156 "Tursiops truncatus" "Social" NA
"2018-04-22" 675.336456164499 4686.45707302248 "Tursiops truncatus" "Social" NA
"2018-09-09" 754.291402520862 4647.75894903728 "Tursiops truncatus" "Social" NA
"2018-08-25" 906.79769788386 4560.33998402297 "Tursiops truncatus" "Social" NA
"2018-10-24" 763.972857157362 4637.30138081026 "Tursiops truncatus" "Social" NA
"2018-08-23" 772.665943996135 4614.98067415946 "Tursiops truncatus" "Social" NA
"2019-06-29" 771.668400232092 4623.2265886485 "Tursiops truncatus" "Social" NA
"2019-05-29" 760.470172516704 4642.76302854073 "Tursiops truncatus" "Social" NA
"2019-03-25" 777.620544892054 4610.13081575362 "Tursiops truncatus" "Social" NA
"2018-09-29" 755.696865722632 4612.94049917964 "Tursiops truncatus" "Social" NA
"2019-03-30" 775.751180534526 4615.16576849292 "Tursiops truncatus" "Social" NA
"2019-07-07" 772.492922504102 4624.06117763863 "Tursiops truncatus" "Social" NA
"2018-10-08" 798.624999043899 4600.69352142324 "Tursiops truncatus" "Social" NA
"2018-08-01" 798.689103677535 4599.70739703611 "Tursiops truncatus" "Social" NA
"2019-06-09" 882.945833688946 4570.74442309744 "Tursiops truncatus" "Social" NA
"2019-04-13" 834.841883152029 4534.86576708369 "Tursiops truncatus" "Social" NA
"2018-08-19" 817.563746164441 4571.40085124356 "Tursiops truncatus" "Social" NA
"2019-05-31" 872.449505472936 4575.4270196705 "Tursiops truncatus" "Social" NA
"2018-08-24" 684.611506023129 4695.36124156175 "Tursiops truncatus" "Social" NA
"2018-09-26" 653.406781626692 4692.19994614212 "Tursiops truncatus" "Social" NA
"2019-04-21" 759.406700131428 4641.55040592616 "Tursiops truncatus" "Social" NA
"2018-08-13" 768.53997740787 4625.79587839574 "Tursiops truncatus" "Social" NA
"2018-09-22" 870.003152434982 4575.33302746954 "Tursiops truncatus" "Social" NA
"2019-08-26" 682.799180978677 4697.28912188225 "Tursiops truncatus" "Social" NA
"2019-08-12" 732.898568401105 4659.59263712434 "Stenella coeruleoalba" "Social" NA
"2019-08-27" 733.197906780541 4639.25354798114 "Tursiops truncatus" "Social" NA
